duration,protocol_type,service,src_bytes,dst_bytes,count,srv_count,same_srv_rate,label,attack_type
0,tcp,private,0,0,209,3,0.01,1,dos
0,tcp,private,0,0,120,18,0.15,1,dos
0,tcp,http,349,1911,13,15,1.0,0,normal
0,tcp,http,256,861,27,27,1.0,0,normal
0,tcp,smtp,664,335,1,1,1.0,0,normal
0,tcp,ftp_data,567,0,1,1,1.0,0,normal
0,tcp,nnsp,0,0,142,13,0.09,1,dos
0,tcp,http,336,548,25,34,1.0,0,normal
0,tcp,http,240,3214,14,19,1.0,0,normal
0,tcp,ldap,0,0,141,20,0.14,1,dos
0,udp,domain_u,122,44,272,271,1.0,0,normal
0,tcp,private,0,0,104,3,0.03,1,dos
0,tcp,imap4,0,0,227,7,0.03,1,dos
0,tcp,http,309,4119,3,3,1.0,0,normal
0,tcp,http,316,2412,9,10,1.0,0,normal
0,udp,other,147,0,2,1,0.5,0,normal
0,tcp,http,0,0,193,11,0.06,1,dos
0,tcp,ftp_data,5336,0,7,7,1.0,0,normal
0,tcp,private,0,0,274,16,0.06,1,dos
0,tcp,netbios_dgm,0,0,239,19,0.08,1,dos
0,tcp,smtp,938,326,1,3,1.0,0,normal
0,tcp,bgp,0,0,289,16,0.06,1,dos
0,tcp,daytime,0,0,277,9,0.03,1,dos
0,tcp,http,326,4405,11,11,1.0,0,normal
5090,tcp,other,1,0,2,2,1.0,1,probe
0,udp,domain_u,43,76,295,295,1.0,0,normal
0,tcp,private,0,0,150,10,0.07,1,dos
0,tcp,telnet,0,0,298,11,0.04,1,dos
0,tcp,smtp,683,387,1,1,1.0,0,normal
0,tcp,http,304,929,14,19,1.0,0,normal
0,udp,domain_u,44,101,158,158,1.0,0,normal
0,tcp,telnet,0,0,34,8,0.24,1,dos
0,tcp,private,0,0,109,25,0.23,1,dos
0,icmp,eco_i,30,0,2,1,0.5,0,normal
0,tcp,auth,0,0,238,7,0.03,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,udp,private,105,147,1,1,1.0,0,normal
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,smtp,796,333,1,1,1.0,0,normal
1,tcp,smtp,928,363,1,1,1.0,0,normal
0,tcp,private,0,0,189,19,0.1,1,dos
0,udp,domain_u,45,74,204,204,1.0,0,normal
0,tcp,private,0,0,63,4,0.06,1,dos
0,tcp,ftp_data,373,0,17,17,1.0,0,normal
0,tcp,http,226,509,1,1,1.0,0,normal
0,tcp,telnet,0,0,207,14,0.07,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,private,0,0,224,13,0.06,1,dos
0,tcp,http,227,2809,3,7,1.0,0,normal
0,tcp,vmnet,0,0,266,5,0.02,1,dos
0,tcp,http,227,2688,17,17,1.0,0,normal
0,tcp,private,0,0,181,12,0.07,1,dos
0,tcp,http,273,2098,9,9,1.0,0,normal
0,icmp,eco_i,8,0,1,19,1.0,1,probe
0,tcp,ftp_data,12324,0,3,2,0.67,0,normal
0,tcp,printer,0,0,132,24,0.18,1,dos
0,udp,domain_u,44,75,201,201,1.0,0,normal
0,tcp,http,254,396,2,2,1.0,0,normal
0,tcp,http,251,1939,1,1,1.0,0,normal
0,udp,other,516,4,398,398,1.0,0,normal
0,tcp,http,314,1375,1,1,1.0,0,normal
0,tcp,private,0,0,118,15,0.13,1,dos
0,tcp,ftp_data,12,0,1,1,1.0,0,normal
0,tcp,http,206,1721,12,27,1.0,0,normal
0,tcp,http,344,349,1,1,1.0,0,normal
0,icmp,eco_i,18,0,1,2,1.0,1,probe
0,tcp,http,214,296,3,3,1.0,0,normal
0,tcp,http,261,1908,10,21,1.0,0,normal
0,tcp,supdup,0,0,289,5,0.02,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,udp,domain_u,46,143,66,146,0.98,0,normal
0,tcp,http,217,337,10,10,1.0,0,normal
0,icmp,ecr_i,520,0,172,172,1.0,1,dos
0,icmp,eco_i,8,0,1,35,1.0,1,probe
1,tcp,smtp,929,333,1,1,1.0,0,normal
0,udp,domain_u,43,75,194,194,1.0,0,normal
0,tcp,netbios_dgm,0,0,253,13,0.05,1,dos
0,tcp,private,0,0,207,9,0.04,1,dos
0,tcp,private,0,0,77,1,0.01,1,probe
0,udp,domain_u,44,44,11,19,1.0,0,normal
0,tcp,http,303,1146,2,9,1.0,0,normal
0,tcp,http,0,0,2,2,1.0,0,normal
0,tcp,hostnames,0,0,201,17,0.08,1,dos
1,tcp,smtp,998,325,3,4,1.0,0,normal
0,icmp,eco_i,8,0,1,38,1.0,1,probe
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,235,607,15,15,1.0,0,normal
0,tcp,http,243,8061,15,15,1.0,0,normal
0,tcp,bgp,0,0,208,4,0.02,1,dos
0,tcp,ftp_data,40494,0,12,12,1.0,0,normal
30835,tcp,efs,1,0,2,2,1.0,1,probe
0,tcp,http,251,5814,1,2,1.0,0,normal
0,tcp,http,222,6602,5,5,1.0,0,normal
0,tcp,kshell,0,0,78,17,0.22,1,dos
0,tcp,smtp,2598,333,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,23,1.0,1,probe
0,udp,domain_u,45,131,1,5,1.0,0,normal
0,tcp,http,256,3930,5,5,1.0,0,normal
0,tcp,private,0,0,106,16,0.15,1,dos
0,udp,private,105,0,2,2,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,122,8,0.07,1,dos
0,udp,domain_u,42,42,7,12,1.0,0,normal
5180,udp,other,145,105,4,2,0.5,0,normal
0,udp,domain_u,44,44,115,114,0.99,0,normal
0,tcp,http,208,1416,27,27,1.0,0,normal
0,tcp,efs,0,0,129,3,0.02,1,dos
0,tcp,private,0,0,57,20,0.35,1,dos
0,tcp,hostnames,0,0,214,14,0.07,1,dos
0,tcp,whois,0,0,226,16,0.07,1,dos
0,tcp,private,0,0,276,16,0.06,1,dos
1,tcp,telnet,129,132,1,1,1.0,0,normal
0,tcp,http,244,307,1,1,1.0,0,normal
0,udp,domain_u,43,71,195,195,1.0,0,normal
0,tcp,http,221,392,22,30,1.0,0,normal
0,tcp,http,296,682,2,2,1.0,0,normal
0,udp,domain_u,36,0,9,9,1.0,0,normal
0,tcp,telnet,0,0,27,7,0.26,1,dos
0,tcp,private,0,0,211,5,0.02,1,dos
0,tcp,http,216,292,12,12,1.0,0,normal
0,tcp,http,230,752,8,8,1.0,0,normal
2,tcp,ftp_data,2194619,0,2,2,1.0,0,normal
0,tcp,private,0,0,190,17,0.09,1,dos
20,tcp,telnet,102,1341,1,1,1.0,0,normal
0,tcp,Z39_50,0,0,232,4,0.02,1,dos
0,tcp,ftp_data,1699,0,3,3,1.0,0,normal
0,udp,private,28,0,77,77,1.0,1,dos
0,tcp,exec,0,0,104,10,0.1,1,dos
0,tcp,http,54540,8314,3,3,0.67,1,dos
0,tcp,http,220,337,3,3,1.0,0,normal
0,tcp,telnet,0,0,5,2,0.4,1,dos
0,tcp,smtp,1047,329,1,1,1.0,0,normal
0,udp,domain_u,43,74,33,33,1.0,0,normal
0,tcp,ftp_data,0,0,69,16,0.23,1,dos
0,tcp,http,212,882,11,11,1.0,0,normal
0,tcp,finger,0,0,49,13,0.27,1,dos
0,tcp,http,231,8790,2,12,1.0,0,normal
0,tcp,ftp_data,0,5020,3,3,1.0,1,u2r
0,tcp,ftp_data,0,0,226,19,0.08,1,dos
0,tcp,http,293,1579,17,17,1.0,0,normal
0,tcp,ftp,0,0,247,18,0.07,1,dos
0,icmp,eco_i,8,0,1,17,1.0,1,probe
0,tcp,other,7012,0,5,1,0.2,0,normal
0,tcp,telnet,0,0,48,16,0.33,1,dos
0,tcp,csnet_ns,0,0,267,11,0.04,1,dos
0,tcp,http,316,301,34,46,1.0,0,normal
0,tcp,other,0,0,509,1,0.0,1,probe
0,icmp,urp_i,182,0,2,1,0.5,0,normal
0,tcp,ftp,0,133,1,1,1.0,1,probe
0,tcp,ftp_data,334,0,2,2,1.0,1,r2l
0,tcp,uucp,0,0,118,13,0.11,1,dos
12720,udp,other,146,105,2,2,1.0,0,normal
0,udp,domain_u,44,113,1,2,1.0,0,normal
0,udp,domain_u,43,78,118,118,1.0,0,normal
0,tcp,private,0,0,248,19,0.08,1,dos
0,tcp,http,253,2099,1,1,1.0,0,normal
0,tcp,http,286,672,2,4,1.0,0,normal
0,udp,other,516,4,276,276,1.0,0,normal
0,tcp,private,0,0,102,3,0.03,1,dos
0,tcp,ftp_data,965,0,15,15,1.0,0,normal
0,tcp,http,340,7989,3,3,1.0,0,normal
0,tcp,ftp_data,5891,0,16,16,1.0,0,normal
0,tcp,auth,0,0,234,16,0.07,1,dos
0,tcp,http,209,702,12,16,1.0,0,normal
0,tcp,private,0,0,239,13,0.05,1,dos
3,tcp,smtp,2434,331,1,2,1.0,0,normal
0,tcp,ftp_data,12324,0,2,2,1.0,0,normal
0,tcp,private,0,0,136,11,0.08,1,dos
0,tcp,http,144,51836,1,2,1.0,0,normal
0,tcp,http,54540,8314,3,4,1.0,1,dos
0,tcp,telnet,0,0,37,9,0.24,1,dos
0,tcp,imap4,0,0,280,14,0.05,1,dos
2,tcp,smtp,4027,333,1,4,1.0,0,normal
0,tcp,http,244,837,14,14,1.0,0,normal
0,tcp,smtp,1447,334,1,1,1.0,0,normal
0,tcp,smtp,809,283,1,1,1.0,0,normal
21,tcp,ftp,231,768,1,1,1.0,0,normal
0,tcp,sunrpc,0,0,300,20,0.07,1,dos
0,tcp,domain,0,0,273,4,0.01,1,dos
0,tcp,http,290,2808,6,18,1.0,0,normal
0,tcp,http,0,0,23,23,1.0,0,normal
10,tcp,http,182,34030,1,1,1.0,0,normal
0,tcp,private,0,0,70,4,0.06,1,dos
0,tcp,http,225,4112,1,1,1.0,0,normal
0,tcp,private,0,0,259,12,0.05,1,dos
0,udp,other,145,0,1,1,1.0,0,normal
0,tcp,http,215,2664,1,3,1.0,0,normal
0,udp,domain_u,42,0,1,2,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,time,0,4,1,1,1.0,0,normal
0,tcp,other,3775,0,20,1,0.05,0,normal
0,tcp,klogin,0,0,148,12,0.08,1,dos
0,tcp,smtp,800,335,1,1,1.0,0,normal
0,tcp,bgp,0,0,244,20,0.08,1,dos
0,icmp,urp_i,182,0,5,4,0.8,0,normal
0,tcp,http,309,1487,2,3,1.0,0,normal
0,tcp,http,298,2445,4,9,1.0,0,normal
0,tcp,http,325,732,3,3,1.0,0,normal
0,udp,domain_u,45,77,185,185,1.0,0,normal
0,tcp,http_443,0,0,106,4,0.04,1,dos
0,tcp,ftp_data,12,0,2,1,0.5,0,normal
0,tcp,nnsp,0,0,1,1,1.0,1,probe
0,tcp,finger,0,0,64,18,0.28,1,dos
11460,tcp,telnet,3227,36853,1,1,1.0,0,normal
0,tcp,http,0,0,282,4,0.01,1,dos
0,icmp,ecr_i,520,0,134,134,1.0,1,dos
0,tcp,echo,0,0,228,2,0.01,1,dos
0,icmp,eco_i,18,0,1,1,1.0,1,probe
2,tcp,other,383,0,1,1,1.0,0,normal
0,tcp,http,238,1512,14,14,1.0,0,normal
0,tcp,auth,0,0,279,11,0.04,1,dos
0,tcp,http,217,2072,27,27,1.0,0,normal
0,tcp,supdup,0,0,147,17,0.12,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,126,20,0.16,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,udp,domain_u,42,42,10,17,1.0,0,normal
0,tcp,private,0,0,216,10,0.05,1,dos
4965,udp,other,145,105,1,1,1.0,0,normal
0,tcp,http,209,315,16,16,1.0,0,normal
272,tcp,http,298,256,2,2,1.0,0,normal
0,tcp,http,194,31441,6,7,1.0,0,normal
0,tcp,private,0,0,251,1,0.0,1,dos
0,tcp,http,289,1726,16,16,1.0,0,normal
0,tcp,smtp,787,386,1,1,1.0,0,normal
0,tcp,private,0,0,256,4,0.02,1,dos
0,tcp,http,326,284,5,5,1.0,0,normal
0,tcp,private,0,0,189,2,0.01,1,dos
0,tcp,private,0,0,101,11,0.11,1,dos
0,tcp,bgp,0,0,121,13,0.11,1,dos
0,tcp,http,333,920,17,17,1.0,0,normal
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,196,9317,6,6,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,udp,domain_u,45,130,2,80,1.0,0,normal
0,tcp,http,338,8531,13,13,1.0,0,normal
4834,udp,other,147,105,3,1,0.33,0,normal
0,tcp,supdup,0,0,92,7,0.08,1,dos
0,tcp,private,0,0,90,2,0.02,1,dos
0,tcp,private,0,0,119,17,0.14,1,dos
0,tcp,http,214,12922,14,34,1.0,0,normal
0,tcp,http,54540,8314,5,5,1.0,1,dos
0,tcp,uucp,0,0,114,1,0.01,1,dos
0,tcp,smtp,853,280,1,1,1.0,0,normal
0,tcp,telnet,0,0,127,15,0.12,1,dos
0,tcp,http,187,1711,9,9,1.0,0,normal
0,tcp,http,288,2025,14,15,1.0,0,normal
0,tcp,http,228,29868,3,3,1.0,0,normal
28,tcp,ftp,276,903,1,1,1.0,0,normal
0,tcp,smtp,1502,330,1,1,1.0,0,normal
0,tcp,finger,8,138,1,1,1.0,0,normal
0,tcp,smtp,2285,333,1,1,1.0,0,normal
0,tcp,http,276,1040,10,14,1.0,0,normal
0,tcp,http,189,5556,1,2,1.0,0,normal
0,tcp,private,0,0,63,7,0.11,1,dos
0,tcp,http,214,868,4,4,1.0,0,normal
0,udp,private,100,0,2,2,1.0,1,probe
0,tcp,private,0,0,127,16,0.13,1,dos
0,tcp,systat,0,0,109,5,0.05,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,http,231,1813,8,9,1.0,0,normal
0,udp,domain_u,30,90,1,1,1.0,0,normal
0,tcp,http,235,731,24,24,1.0,0,normal
0,tcp,http,507,10122,1,15,1.0,0,normal
0,tcp,http_443,0,0,123,4,0.03,1,dos
0,tcp,http,210,1425,10,10,1.0,0,normal
0,tcp,ftp,135,503,1,1,1.0,0,normal
0,tcp,http,293,717,26,26,1.0,0,normal
0,tcp,daytime,0,0,270,11,0.04,1,dos
0,tcp,nntp,0,0,220,18,0.08,1,dos
0,tcp,http,214,1462,3,7,1.0,0,normal
0,tcp,http,331,2526,9,10,1.0,0,normal
0,udp,domain_u,41,127,211,287,1.0,0,normal
0,icmp,eco_i,8,0,1,51,1.0,1,probe
0,tcp,nntp,0,0,285,5,0.02,1,dos
0,tcp,other,59,0,16,1,0.06,0,normal
0,tcp,http,213,2445,5,5,1.0,0,normal
0,tcp,http,0,0,270,19,0.07,1,dos
0,icmp,eco_i,8,0,1,25,1.0,1,probe
0,tcp,finger,0,0,238,7,0.03,1,dos
0,tcp,http,252,1133,6,19,1.0,0,normal
0,tcp,other,3690,0,4,1,0.25,0,normal
0,tcp,private,0,0,208,3,0.01,1,dos
1,tcp,finger,6,1405,8,2,0.25,1,probe
0,tcp,auth,0,0,270,16,0.06,1,dos
0,tcp,private,0,0,112,20,0.18,1,dos
0,tcp,http,281,794,4,4,1.0,0,normal
0,tcp,private,0,0,63,19,0.3,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,udp,private,28,0,120,20,0.17,1,dos
0,tcp,nntp,0,0,165,17,0.1,1,dos
0,udp,domain_u,46,71,186,186,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,257,1617,5,15,1.0,0,normal
1,tcp,smtp,737,333,1,2,1.0,0,normal
0,tcp,http,298,775,38,38,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,226,497,1,4,1.0,0,normal
0,tcp,private,0,0,121,14,0.12,1,dos
0,tcp,private,0,0,247,19,0.08,1,dos
0,tcp,ftp_data,4753,0,16,16,1.0,0,normal
40403,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,whois,0,0,232,17,0.07,1,dos
0,icmp,ecr_i,520,0,354,354,1.0,1,dos
0,tcp,daytime,0,0,233,17,0.07,1,dos
0,tcp,http,176,2835,4,22,1.0,0,normal
0,tcp,http,320,6396,14,14,1.0,0,normal
0,tcp,vmnet,0,0,265,12,0.05,1,dos
0,icmp,urp_i,78,0,26,2,0.08,0,normal
0,tcp,http,54540,8314,4,4,1.0,1,dos
0,tcp,daytime,0,0,261,18,0.07,1,dos
0,tcp,http,294,3159,25,25,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,http,218,3049,5,5,1.0,0,normal
0,tcp,nntp,0,0,189,1,0.01,1,dos
0,tcp,private,0,0,237,14,0.06,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,145,15,0.1,1,dos
0,tcp,ftp_data,567,0,1,1,1.0,0,normal
0,tcp,http,229,1442,1,1,1.0,0,normal
0,tcp,ftp_data,748,0,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,1,1.0,1,probe
0,tcp,private,0,0,180,18,0.1,1,dos
0,tcp,private,0,0,225,16,0.07,1,dos
0,udp,domain_u,43,76,175,175,1.0,0,normal
0,tcp,imap4,0,0,282,18,0.06,1,dos
0,tcp,discard,0,0,245,6,0.02,1,dos
0,tcp,http,214,283,2,2,1.0,0,normal
0,tcp,http,172,15142,1,1,1.0,0,normal
0,tcp,private,0,0,131,12,0.09,1,dos
0,tcp,telnet,0,0,34,14,0.41,1,dos
0,tcp,smtp,757,328,1,1,1.0,0,normal
1,tcp,smtp,1035,362,1,1,1.0,0,normal
0,tcp,http,222,602,1,10,1.0,0,normal
29,tcp,ftp,1507,4152,1,1,1.0,0,normal
0,tcp,http,232,2251,13,13,1.0,0,normal
0,tcp,private,0,0,286,6,0.02,1,dos
0,tcp,http,213,169,17,28,1.0,0,normal
0,tcp,private,0,0,100,11,0.11,1,dos
0,tcp,finger,0,0,253,9,0.04,1,dos
0,tcp,klogin,0,0,60,24,0.4,1,dos
0,tcp,private,0,0,130,17,0.13,1,dos
0,udp,private,1,0,21,19,0.9,1,probe
0,tcp,http,240,858,7,20,1.0,0,normal
0,tcp,http,329,2455,4,7,1.0,0,normal
0,tcp,ftp_data,0,0,206,18,0.09,1,dos
0,tcp,http,324,183,2,2,1.0,0,normal
0,icmp,eco_i,8,0,1,9,1.0,1,probe
0,icmp,eco_i,8,0,1,1,1.0,1,probe
0,tcp,http,54540,8314,3,3,1.0,1,dos
0,tcp,gopher,0,0,257,5,0.02,1,dos
0,udp,domain_u,44,74,152,152,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,private,0,0,136,15,0.11,1,dos
0,udp,domain_u,43,71,220,220,1.0,0,normal
0,tcp,other,0,0,511,1,0.0,1,probe
0,tcp,http,273,14512,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,14,1.0,1,probe
0,tcp,http,233,353,12,18,1.0,0,normal
0,tcp,netbios_dgm,0,0,153,4,0.03,1,dos
0,tcp,http,273,784,3,3,1.0,0,normal
0,tcp,http,252,2362,8,9,1.0,0,normal
0,udp,domain_u,31,0,1,4,1.0,0,normal
0,udp,domain_u,45,45,148,228,1.0,0,normal
0,tcp,http,289,7384,28,29,1.0,0,normal
0,tcp,http,0,0,5,5,1.0,0,normal
0,tcp,echo,0,0,60,9,0.15,1,dos
0,tcp,http,215,5184,10,11,1.0,0,normal
0,tcp,bgp,0,0,279,20,0.07,1,dos
23,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,141,18,0.13,1,dos
0,tcp,echo,0,0,277,9,0.03,1,dos
1,tcp,smtp,851,334,1,2,1.0,0,normal
0,tcp,http,0,0,299,19,0.06,1,dos
0,tcp,private,0,0,26,2,0.08,1,dos
8,tcp,smtp,914,329,1,1,1.0,0,normal
0,tcp,http,238,297,38,69,1.0,0,normal
0,tcp,gopher,0,0,254,13,0.05,1,dos
0,tcp,http,314,1179,21,21,1.0,0,normal
0,tcp,private,0,0,125,17,0.14,1,dos
0,tcp,http,251,1553,17,17,1.0,0,normal
0,tcp,http,335,971,16,32,1.0,0,normal
0,tcp,http,223,1451,1,1,1.0,0,normal
0,tcp,ftp_data,491,0,1,1,1.0,0,normal
0,tcp,other,0,0,1,1,1.0,0,normal
0,tcp,private,0,0,269,7,0.03,1,dos
0,tcp,supdup,0,0,232,15,0.06,1,dos
0,udp,private,28,0,79,79,1.0,1,dos
0,tcp,finger,9,593,1,1,1.0,0,normal
0,udp,domain_u,45,124,110,110,1.0,0,normal
0,icmp,urp_i,146,0,2,1,0.5,0,normal
0,tcp,private,0,0,128,16,0.12,1,dos
0,tcp,http,0,0,2,7,1.0,0,normal
0,tcp,iso_tsap,0,0,199,5,0.03,1,dos
0,tcp,telnet,0,0,24,5,0.21,1,dos
0,tcp,sunrpc,0,0,213,6,0.03,1,dos
0,tcp,ftp_data,0,0,223,18,0.08,1,dos
0,icmp,ecr_i,520,0,434,434,1.0,1,dos
0,tcp,domain,0,0,254,2,0.01,1,dos
0,tcp,http,313,274,11,12,1.0,0,normal
0,tcp,http,339,1150,4,4,1.0,0,normal
0,tcp,uucp_path,0,0,251,3,0.01,1,dos
0,tcp,http,283,1707,1,1,1.0,0,normal
0,icmp,ecr_i,520,0,257,257,1.0,1,dos
0,tcp,http,204,15474,12,15,1.0,0,normal
0,tcp,private,0,0,160,2,0.01,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,329,4556,3,10,1.0,0,normal
0,tcp,http,238,313,4,4,1.0,0,normal
0,udp,other,1,0,6,2,0.33,1,probe
0,tcp,http,226,943,8,8,1.0,0,normal
0,tcp,smtp,642,327,1,1,1.0,0,normal
32,tcp,http,296,188,1,23,1.0,0,normal
0,tcp,http,293,306,27,28,1.0,0,normal
1,tcp,private,0,0,314,2,0.01,1,probe
0,tcp,http,323,6015,1,12,1.0,0,normal
0,tcp,telnet,0,0,1,1,1.0,1,dos
0,icmp,ecr_i,30,0,1,1,1.0,0,normal
0,tcp,http,319,174,7,7,1.0,0,normal
0,tcp,smtp,1003,400,1,3,1.0,0,normal
0,tcp,http,331,1722,9,10,1.0,0,normal
0,udp,domain_u,46,129,19,234,1.0,0,normal
0,tcp,smtp,871,336,1,1,1.0,0,normal
0,tcp,private,0,0,135,16,0.12,1,dos
0,tcp,http,302,2535,5,6,1.0,0,normal
0,tcp,http,305,5317,19,19,1.0,0,normal
0,tcp,exec,0,0,128,6,0.05,1,dos
0,tcp,private,0,0,298,18,0.06,1,dos
0,tcp,http,266,1617,6,6,1.0,0,normal
0,tcp,vmnet,0,0,234,14,0.06,1,dos
0,tcp,http,327,337,7,7,1.0,0,normal
0,tcp,iso_tsap,0,0,240,18,0.08,1,dos
0,icmp,eco_i,8,0,1,23,1.0,1,probe
0,tcp,netbios_dgm,0,0,190,13,0.07,1,dos
0,tcp,exec,0,0,150,20,0.13,1,dos
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,netstat,0,0,282,6,0.02,1,dos
0,tcp,uucp,0,0,139,10,0.07,1,dos
0,tcp,finger,0,0,281,20,0.07,1,dos
0,tcp,rje,0,0,281,20,0.07,1,dos
466,tcp,telnet,514,10864,1,1,1.0,0,normal
1,tcp,private,0,0,115,3,0.03,1,probe
0,tcp,http,213,188,3,3,1.0,0,normal
0,tcp,private,0,0,133,9,0.07,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,udp,domain_u,29,0,1,2,1.0,0,normal
0,tcp,private,0,0,509,1,0.0,1,probe
0,tcp,name,0,0,265,24,0.09,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
21390,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,private,0,0,36,1,0.03,1,probe
0,icmp,eco_i,8,0,1,46,1.0,1,probe
0,tcp,vmnet,0,0,205,6,0.03,1,dos
3,tcp,smtp,1387,330,1,1,1.0,0,normal
0,tcp,smtp,1581,334,1,2,1.0,0,normal
0,tcp,ftp_data,3834,0,1,1,1.0,0,normal
0,tcp,pop_3,0,0,263,24,0.09,1,dos
0,tcp,http,209,1195,9,22,1.0,0,normal
8,tcp,smtp,2552,330,1,1,1.0,0,normal
0,tcp,private,0,0,96,2,0.02,1,dos
4366,udp,other,146,105,1,1,1.0,0,normal
0,tcp,http,290,25558,2,27,1.0,0,normal
0,tcp,http,212,10614,2,2,1.0,0,normal
0,tcp,discard,0,0,121,6,0.05,1,dos
0,udp,domain_u,45,78,66,145,1.0,0,normal
0,tcp,ftp,0,0,284,24,0.08,1,dos
0,tcp,private,0,0,116,17,0.15,1,dos
0,tcp,http,314,753,10,11,1.0,0,normal
0,tcp,private,0,0,262,14,0.05,1,dos
0,tcp,http,54540,8314,6,7,1.0,1,dos
0,tcp,http,209,1158,12,24,1.0,0,normal
0,tcp,http,230,1319,5,5,1.0,0,normal
0,tcp,IRC,87,129,1,1,1.0,0,normal
37,tcp,smtp,1185,334,1,1,1.0,0,normal
0,tcp,exec,0,0,127,5,0.04,1,dos
0,tcp,iso_tsap,0,0,231,22,0.1,1,dos
0,tcp,ctf,0,0,233,4,0.02,1,dos
0,tcp,http,219,3692,51,51,1.0,0,normal
0,tcp,ftp_data,26,0,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,45,1.0,1,probe
0,tcp,link,0,0,220,2,0.01,1,dos
0,tcp,http,229,3614,13,14,1.0,0,normal
0,tcp,sunrpc,0,0,296,17,0.06,1,dos
0,tcp,ftp_data,212,0,2,2,1.0,0,normal
0,tcp,imap4,0,0,195,3,0.02,1,dos
0,tcp,smtp,0,0,16,16,1.0,1,dos
0,tcp,private,0,0,221,16,0.07,1,dos
0,tcp,mtp,0,0,284,13,0.05,1,dos
0,tcp,netstat,0,0,201,1,0.0,1,dos
0,udp,domain_u,44,99,170,170,1.0,0,normal
0,tcp,ftp_data,0,0,26,6,0.23,1,dos
0,tcp,http,300,769,12,30,1.0,0,normal
0,tcp,private,0,0,73,9,0.12,1,dos
0,tcp,http,310,338,8,8,1.0,0,normal
0,tcp,http,0,0,2,2,1.0,0,normal
4,tcp,smtp,1805,327,1,3,1.0,0,normal
0,tcp,klogin,0,0,147,14,0.1,1,dos
0,tcp,http,213,307,12,12,1.0,0,normal
0,tcp,http,303,11455,12,13,1.0,0,normal
0,tcp,private,0,0,129,15,0.12,1,dos
49,tcp,telnet,98,2294,1,1,1.0,0,normal
0,tcp,vmnet,0,0,144,6,0.04,1,dos
0,tcp,http,210,2833,3,3,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,other,0,0,509,1,0.0,1,probe
0,tcp,ftp_data,9,0,2,2,1.0,0,normal
0,tcp,http,383,2960,3,3,1.0,0,normal
0,tcp,http,241,13345,2,4,1.0,0,normal
0,tcp,name,0,0,233,8,0.03,1,dos
0,tcp,finger,0,0,138,13,0.09,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,icmp,eco_i,8,0,1,23,1.0,1,probe
0,tcp,http,217,2239,1,1,1.0,0,normal
0,udp,domain_u,45,73,114,114,1.0,0,normal
0,tcp,private,0,0,214,2,0.01,1,dos
0,tcp,private,0,0,269,5,0.02,1,dos
2,tcp,smtp,1898,412,1,2,1.0,0,normal
0,udp,domain_u,44,70,128,128,1.0,0,normal
0,tcp,http,213,646,1,2,1.0,0,normal
0,tcp,sunrpc,0,0,266,25,0.09,1,dos
0,tcp,private,0,0,87,11,0.13,1,dos
0,tcp,http,295,4396,7,18,1.0,0,normal
1,tcp,smtp,1058,367,1,3,1.0,0,normal
0,tcp,http,191,330,8,8,1.0,0,normal
0,tcp,http,148,10344,1,17,1.0,0,normal
